,Endo_id,cell_id,cell_name,Hormone_id,Hormone
0,ENR00005,ENC00048,heart,empty0,empty0
1,ENR00005,ENC00063,kidney,empty0,empty0
2,ENR00005,ENC00074,lung,empty0,empty0
3,ENR00005,ENC00539,dentate_gyrus_of_hippocampus,empty0,empty0
4,ENR00047,ENC00216,macrophage,empty0,empty0
5,ENR00058,ENC00250,chondrocyte,empty0,empty0
6,ENR00058,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENH00121,TSH
7,ENR00058,ENC00216,macrophage,empty0,empty0
8,ENR00061,ENC00093,osteoblast,ENH00338,PGE2
9,ENR00061,ENC00093,osteoblast,ENH00346,PGI2
10,ENR00061,ENC00217,neutrophil_granulocyte,empty0,empty0
11,ENR00061,ENC00600,endothelial_cell,empty0,empty0
12,ENR00068,ENC00027,central_nerve_system_element,empty0,empty0
13,ENR00068,ENC00266,granular_layer_of_cerebellar_cortex,empty0,empty0
14,ENR00068,ENC00265,Purkinje_cell,empty0,empty0
15,ENR00068,ENC00181,cerebellar_cortex,empty0,empty0
16,ENR00068,ENC00539,dentate_gyrus_of_hippocampus,empty0,empty0
17,ENR00068,ENC00540,pyramidal_layer_of_hippocampus,empty0,empty0
18,ENR00068,ENC00050,hippocampus,empty0,empty0
19,ENR00068,ENC00545,suprachiasmatic_nucleus_of_hypothalamus,empty0,empty0
20,ENR00068,ENC00262,cerebellum,empty0,empty0
21,ENR00079,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENH00121,TSH
22,ENR00079,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENH00122,TRH
23,ENR00079,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENH00496,neuromedin B
24,ENR00079,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,ENH00111,PRL
25,ENR00079,ENC00178,cell_of_intermediate_pituitary,ENH00041,MSH
26,ENR00079,ENC00053,pituitary_gland_of_diencephalon,ENH00117,GH
27,ENR00085,ENC00166,corpus_luteum,empty0,empty0
28,ENR00085,ENC00037,cell_of_endometrium_of_uterus,ENH00251,IL-11
29,ENR00085,ENC00037,cell_of_endometrium_of_uterus,ENH00213,TGF-beta 2
30,ENR00085,ENC00076,mammary_gland,empty0,empty0
31,ENR00085,ENC00361,hypothalamus,ENH00134,GnRH-I
32,ENR00085,ENC00097,ovary,empty0,empty0
33,ENR00085,ENC00216,macrophage,empty0,empty0
34,ENR00089,ENC00009,adrenal_gland,empty0,empty0
35,ENR00093,ENC00053,pituitary_gland_of_diencephalon,ENH00038,LH
36,ENR00093,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENH00074,FSH
37,ENR00103,ENC00020,brain,empty0,empty0
38,ENR00114,ENC00122,skeleton_muscle,empty0,empty0
39,ENR00114,ENC00020,brain,empty0,empty0
40,ENR00114,ENC00048,heart,empty0,empty0
41,ENR00114,ENC00063,kidney,empty0,empty0
42,ENR00114,ENC00578,liver,empty0,empty0
43,ENR00114,ENC00074,lung,empty0,empty0
44,ENR00114,ENC00144,thymus,empty0,empty0
45,ENR00114,ENC00011,adrenal_medulla,empty0,empty0
46,ENR00115,ENC00011,adrenal_medulla,empty0,empty0
47,ENR00116,ENC00011,adrenal_medulla,empty0,empty0
48,ENR00117,ENC00011,adrenal_medulla,empty0,empty0
49,ENR00118,ENC00005,adipose_tissue,ENH00207,haptoglobin
50,ENR00118,ENC00005,adipose_tissue,ENH00100,resistin
51,ENR00118,ENC00005,adipose_tissue,ENH00080,adiponectin
52,ENR00118,ENC00005,adipose_tissue,ENH00160,leptin
53,ENR00118,ENC00221,large_intestine,empty0,empty0
54,ENR00118,ENC00063,kidney,empty0,empty0
55,ENR00118,ENC00127,small_intestine,empty0,empty0
56,ENR00118,ENC00018,bone_marrow,empty0,empty0
57,ENR00118,ENC00074,lung,empty0,empty0
58,ENR00118,ENC00112,placenta,empty0,empty0
59,ENR00118,ENC00048,heart,empty0,empty0
60,ENR00118,ENC00097,ovary,empty0,empty0
61,ENR00118,ENC00022,breast,empty0,empty0
62,ENR00118,ENC00128,smooth_muscle,empty0,empty0
63,ENR00118,ENC00152,smooth_muscle_cell,empty0,empty0
64,ENR00118,ENC00216,macrophage,empty0,empty0
65,ENR00118,ENC00130,spleen,empty0,empty0
66,ENR00118,ENC00140,testis,empty0,empty0
67,ENR00118,ENC00122,skeleton_muscle,empty0,empty0
68,ENR00118,ENC00020,brain,empty0,empty0
69,ENR00118,ENC00233,B-lymphocyte,empty0,empty0
70,ENR00118,ENC00184,colon,empty0,empty0
71,ENR00118,ENC00055,immune_system,empty0,empty0
72,ENR00118,ENC00164,retina,empty0,empty0
73,ENR00118,ENC00423,microglial_cell_in_central_nervous_system,empty0,empty0
74,ENR00118,ENC00287,T-lymphocyte,empty0,empty0
75,ENR00118,ENC00424,lipocyte_of_liver,empty0,empty0
76,ENR00118,ENC00247,monocyte,ENH00896,FABP4
77,ENR00118,ENC00247,monocyte,ENH00100,resistin
78,ENR00118,ENC00150,vascularendothelial_cell,empty0,empty0
79,ENR00122,ENC00122,skeleton_muscle,empty0,empty0
80,ENR00122,ENC00005,adipose_tissue,empty0,empty0
81,ENR00122,ENC00063,kidney,empty0,empty0
82,ENR00122,ENC00127,small_intestine,empty0,empty0
83,ENR00122,ENC00221,large_intestine,empty0,empty0
84,ENR00122,ENC00578,liver,empty0,empty0
85,ENR00122,ENC00125,skin,empty0,empty0
86,ENR00122,ENC00112,placenta,empty0,empty0
87,ENR00122,ENC00020,brain,empty0,empty0
88,ENR00147,ENC00288,helper_T_cell_Th1,ENH00325,IL-2
89,ENR00152,ENC00020,brain,empty0,empty0
90,ENR00152,ENC00140,testis,empty0,empty0
91,ENR00228,ENC00005,adipose_tissue,empty0,empty0
92,ENR00228,ENC00048,heart,empty0,empty0
93,ENR00228,ENC00063,kidney,empty0,empty0
94,ENR00228,ENC00102,pancreas,empty0,empty0
95,ENR00228,ENC00132,stomach,ENH00127,ghrelin
96,ENR00228,ENC00127,small_intestine,empty0,empty0
97,ENR00228,ENC00145,thyroid_gland,empty0,empty0
98,ENR00228,ENC00122,skeleton_muscle,empty0,empty0
99,ENR00228,ENC00249,hepatocyte,empty0,empty0
100,ENR00263,ENC00007,adrenal_cortex,empty0,empty0
101,ENR00263,ENC00062,pancreatic_islets,empty0,empty0
102,ENR00263,ENC00166,corpus_luteum,empty0,empty0
103,ENR00263,ENC00076,mammary_gland,empty0,empty0
104,ENR00263,ENC00140,testis,empty0,empty0
105,ENR00263,ENC00115,prostate,empty0,empty0
106,ENR00263,ENC00044,granulosa_cell,ENH00449,estrogen
107,ENR00263,ENC00189,arcuate_nucleus_of_hypothalamus,ENH00078,GHRH
108,ENR00263,ENC00189,arcuate_nucleus_of_hypothalamus,ENH00021,dopamine
109,ENR00263,ENC00479,fat_cell_of_brown_fat,ENH00160,leptin
110,ENR00263,ENC00027,central_nerve_system_element,empty0,empty0
111,ENR00263,ENC00020,brain,empty0,empty0
112,ENR00263,ENC00050,hippocampus,empty0,empty0
113,ENR00263,ENC00345,renal_cortex,empty0,empty0
114,ENR00263,ENC00556,corpus_striatum,empty0,empty0
115,ENR00263,ENC00029,cochlea,empty0,empty0
116,ENR00263,ENC00403,corpus_callosum,empty0,empty0
117,ENR00263,ENC00361,hypothalamus,empty0,empty0
118,ENR00263,ENC00284,astrocyte,empty0,empty0
119,ENR00263,ENC00280,glial_cell_of_central_nervous_system,empty0,empty0
120,ENR00263,ENC00164,retina,empty0,empty0
121,ENR00263,ENC00574,olfactory_bulb,empty0,empty0
122,ENR00263,ENC00178,cell_of_intermediate_pituitary,empty0,empty0
123,ENR00263,ENC00125,skin,empty0,empty0
124,ENR00263,ENC00213,epidermis,empty0,empty0
125,ENR00263,ENC00210,hair_follicle,empty0,empty0
126,ENR00263,ENC00435,sweat_glands,empty0,empty0
127,ENR00263,ENC00382,bone,empty0,empty0
128,ENR00263,ENC00250,chondrocyte,empty0,empty0
129,ENR00263,ENC00326,cartilage,empty0,empty0
130,ENR00263,ENC00093,osteoblast,empty0,empty0
131,ENR00263,ENC00074,lung,empty0,empty0
132,ENR00263,ENC00048,heart,empty0,empty0
133,ENR00263,ENC00086,cardiac_muscle,empty0,empty0
134,ENR00263,ENC00122,skeleton_muscle,empty0,empty0
135,ENR00263,ENC00249,hepatocyte,empty0,empty0
136,ENR00263,ENC00578,liver,empty0,empty0
137,ENR00263,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
138,ENR00263,ENC00490,submandibular_gland,empty0,empty0
139,ENR00263,ENC00102,pancreas,ENH00096,insulin
140,ENR00263,ENC00365,digestive_system,empty0,empty0
141,ENR00263,ENC00414,oesophagus,empty0,empty0
142,ENR00263,ENC00132,stomach,empty0,empty0
143,ENR00263,ENC00035,duodenum,empty0,empty0
144,ENR00263,ENC00417,jejunum,empty0,empty0
145,ENR00263,ENC00405,ileum,empty0,empty0
146,ENR00263,ENC00184,colon,empty0,empty0
147,ENR00263,ENC00063,kidney,empty0,empty0
148,ENR00263,ENC00418,lymphoid_tissue,empty0,empty0
149,ENR00263,ENC00130,spleen,empty0,empty0
150,ENR00263,ENC00144,thymus,empty0,empty0
151,ENR00263,ENC00528,thymic_epithelial_cell,ENH01135,Thymulin
152,ENR00263,ENC00233,B-lymphocyte,empty0,empty0
153,ENR00263,ENC00276,lymphocyte,empty0,empty0
154,ENR00263,ENC00287,T-lymphocyte,empty0,empty0
155,ENR00263,ENC00216,macrophage,empty0,empty0
156,ENR00263,ENC00097,ovary,ENH00049,progesterone
157,ENR00263,ENC00143,theca_cell,empty0,empty0
158,ENR00263,ENC00031,corpus_luteum,empty0,empty0
159,ENR00263,ENC00246,uterus,empty0,empty0
160,ENR00263,ENC00112,placenta,empty0,empty0
161,ENR00263,ENC00067,Leydig_cell_of_testis,empty0,empty0
162,ENR00263,ENC00119,Sertoli_cell,empty0,empty0
163,ENR00263,ENC00437,epididymis,empty0,empty0
164,ENR00263,ENC00152,smooth_muscle_cell,empty0,empty0
165,ENR00263,ENC00542,preadipocyte,empty0,empty0
166,ENR00263,ENC00022,breast,empty0,empty0
167,ENR00263,ENC00584,chorion,empty0,empty0
168,ENR00263,ENC00055,immune_system,empty0,empty0
169,ENR00265,ENC00287,T-lymphocyte,empty0,empty0
170,ENR00265,ENC00233,B-lymphocyte,empty0,empty0
171,ENR00265,ENC00293,thymocyte,empty0,empty0
172,ENR00274,ENC00102,pancreas,empty0,empty0
173,ENR00274,ENC00130,spleen,empty0,empty0
174,ENR00274,ENC00233,B-lymphocyte,empty0,empty0
175,ENR00274,ENC00536,prolymphocyte,empty0,empty0
176,ENR00274,ENC00216,macrophage,ENH00265,IFN-gamma
177,ENR00274,ENC00216,macrophage,ENH00580,SEMA4D
178,ENR00274,ENC00228,dendritic_cell_in_lymphoid_tissues,ENH00265,IFN-gamma
179,ENR00274,ENC00228,dendritic_cell_in_lymphoid_tissues,ENH00580,SEMA4D
180,ENR00275,ENC00233,B-lymphocyte,empty0,empty0
181,ENR00275,ENC00247,monocyte,empty0,empty0
182,ENR00275,ENC00287,T-lymphocyte,empty0,empty0
183,ENR00275,ENC00292,killer_cell,empty0,empty0
184,ENR00275,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
185,ENR00276,ENC00248,leukocyte,empty0,empty0
186,ENR00277,ENC00233,B-lymphocyte,empty0,empty0
187,ENR00277,ENC00287,T-lymphocyte,empty0,empty0
188,ENR00277,ENC00534,pharyngeal_epithelial_cell,empty0,empty0
189,ENR00277,ENC00284,astrocyte,empty0,empty0
190,ENR00277,ENC00427,dendritic_cell_in_lymphoid_tissues_follicular,empty0,empty0
191,ENR00277,ENC00130,spleen,empty0,empty0
192,ENR00277,ENC00535,dendritic_cell_in_lymphoid_tissues_follicular,empty0,empty0
193,ENR00277,ENC00276,lymphocyte,empty0,empty0
194,ENR00277,ENC00397,peripheral blood lymphocytes,empty0,empty0
195,ENR00277,ENC00251,basophil_granulocyte,empty0,empty0
196,ENR00277,ENC00309,duodenal_enterocyte,empty0,empty0
197,ENR00277,ENC00247,monocyte,empty0,empty0
198,ENR00277,ENC00293,thymocyte,empty0,empty0
199,ENR00280,ENC00293,thymocyte,empty0,empty0
200,ENR00280,ENC00287,T-lymphocyte,empty0,empty0
201,ENR00280,ENC00233,B-lymphocyte,empty0,empty0
202,ENR00280,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
203,ENR00280,ENC00418,lymphoid_tissue,empty0,empty0
204,ENR00280,ENC00307,tonsil,empty0,empty0
205,ENR00282,ENC00292,killer_cell,empty0,empty0
206,ENR00282,ENC00287,T-lymphocyte,empty0,empty0
207,ENR00361,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENH00005,aldosterone
208,ENR00361,ENC00169,cell_of_adrenal_gland_zona_fasciculata,ENH00019,cortisol
209,ENR00361,ENC00274,atrium_of_heart,empty0,empty0
210,ENR00361,ENC00257,caudate_nucleus,empty0,empty0
211,ENR00361,ENC00258,putamen,empty0,empty0
212,ENR00361,ENC00050,hippocampus,ENH00887,sAPPalpha
213,ENR00361,ENC00182,amygdaloid_body,empty0,empty0
214,ENR00361,ENC00275,frontal_lobe,ENH00226,acetylcholine
215,ENR00361,ENC00556,corpus_striatum,empty0,empty0
216,ENR00361,ENC00161,nucleus_accumbens,ENH01136,cocaine- and amphetamine-regulated transcript protein
217,ENR00361,ENC00134,substantia_nigra,empty0,empty0
218,ENR00420,ENC00287,T-lymphocyte,empty0,empty0
219,ENR00430,ENC00262,cerebellum,empty0,empty0
220,ENR00430,ENC00184,colon,empty0,empty0
221,ENR00430,ENC00221,large_intestine,empty0,empty0
222,ENR00430,ENC00097,ovary,empty0,empty0
223,ENR00430,ENC00102,pancreas,empty0,empty0
224,ENR00430,ENC00062,pancreatic_islets,empty0,empty0
225,ENR00430,ENC00074,lung,empty0,empty0
226,ENR00430,ENC00063,kidney,empty0,empty0
227,ENR00430,ENC00122,skeleton_muscle,empty0,empty0
228,ENR00430,ENC00140,testis,empty0,empty0
229,ENR00430,ENC00145,thyroid_gland,empty0,empty0
230,ENR00435,ENC00004,fat_cell,empty0,empty0
231,ENR00435,ENC00005,adipose_tissue,empty0,empty0
232,ENR00435,ENC00216,macrophage,empty0,empty0
233,ENR00435,ENC00184,colon,empty0,empty0
234,ENR00435,ENC00244,epithelial_cell,empty0,empty0
235,ENR00435,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
236,ENR00435,ENC00171,muscle,empty0,empty0
237,ENR00489,ENC00145,thyroid_gland,empty0,empty0
238,ENR00515,ENC00011,adrenal_medulla,empty0,empty0
239,ENR00519,ENC00102,pancreas,empty0,empty0
240,ENR00519,ENC00122,skeleton_muscle,empty0,empty0
241,ENR00519,ENC00063,kidney,empty0,empty0
242,ENR00519,ENC00048,heart,empty0,empty0
243,ENR00520,ENC00102,pancreas,empty0,empty0
244,ENR00520,ENC00062,pancreatic_islets,empty0,empty0
245,ENR00535,ENC00074,lung,empty0,empty0
246,ENR00536,ENC00093,osteoblast,empty0,empty0
247,ENR00574,ENC00053,pituitary_gland_of_diencephalon,empty0,empty0
248,ENR00574,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENH00117,GH
249,ENR00574,ENC00596,adenohypophysis,empty0,empty0
250,ENR00579,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
251,ENR00579,ENC00102,pancreas,empty0,empty0
252,ENR00579,ENC00062,pancreatic_islets,empty0,empty0
253,ENR00579,ENC00180,alpha_cell_of_islet_of_Langerhans,ENH00104,glucagon
254,ENR00579,ENC00580,proximal_tubule_of_nephron,empty0,empty0
255,ENR00579,ENC00361,hypothalamus,empty0,empty0
256,ENR00582,ENC00096,osteoclast,empty0,empty0
257,ENR00582,ENC00093,osteoblast,empty0,empty0
258,ENR00584,ENC00130,spleen,empty0,empty0
259,ENR00584,ENC00389,peripheral blood leukocytes,empty0,empty0
260,ENR00584,ENC00127,small_intestine,empty0,empty0
261,ENR00584,ENC00144,thymus,empty0,empty0
262,ENR00589,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
263,ENR00589,ENC00248,leukocyte,empty0,empty0
264,ENR00589,ENC00247,monocyte,empty0,empty0
265,ENR00589,ENC00438,cholangiocyte,empty0,empty0
266,ENR00589,ENC00216,macrophage,ENH00218,IL-1 beta
267,ENR00590,ENC00130,spleen,empty0,empty0
268,ENR00590,ENC00306,lymph_node,empty0,empty0
269,ENR00590,ENC00247,monocyte,empty0,empty0
270,ENR00590,ENC00228,dendritic_cell_in_lymphoid_tissues,ENH00261,IFN-alpha
271,ENR00590,ENC00228,dendritic_cell_in_lymphoid_tissues,ENH00263,IFN-beta
272,ENR00590,ENC00074,lung,empty0,empty0
273,ENR00590,ENC00307,tonsil,empty0,empty0
274,ENR00590,ENC00217,neutrophil_granulocyte,empty0,empty0
275,ENR00590,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
276,ENR00590,ENC00438,cholangiocyte,empty0,empty0
277,ENR00590,ENC00364,bronchial_epithelial_cell,empty0,empty0
278,ENR00590,ENC00216,macrophage,ENH00218,IL-1 beta
279,ENR00591,ENC00020,brain,empty0,empty0
280,ENR00591,ENC00112,placenta,empty0,empty0
281,ENR00591,ENC00130,spleen,empty0,empty0
282,ENR00591,ENC00132,stomach,empty0,empty0
283,ENR00591,ENC00127,small_intestine,empty0,empty0
284,ENR00591,ENC00074,lung,empty0,empty0
285,ENR00591,ENC00247,monocyte,empty0,empty0
286,ENR00591,ENC00228,dendritic_cell_in_lymphoid_tissues,ENH00261,IFN-alpha
287,ENR00591,ENC00228,dendritic_cell_in_lymphoid_tissues,ENH00263,IFN-beta
288,ENR00591,ENC00438,cholangiocyte,empty0,empty0
289,ENR00591,ENC00216,macrophage,ENH00218,IL-1 beta
290,ENR00592,ENC00130,spleen,empty0,empty0
291,ENR00592,ENC00306,lymph_node,empty0,empty0
292,ENR00592,ENC00144,thymus,empty0,empty0
293,ENR00592,ENC00307,tonsil,empty0,empty0
294,ENR00592,ENC00074,lung,empty0,empty0
295,ENR00592,ENC00247,monocyte,empty0,empty0
296,ENR00592,ENC00438,cholangiocyte,empty0,empty0
297,ENR00592,ENC00216,macrophage,ENH00218,IL-1 beta
298,ENR00595,ENC00096,osteoclast,empty0,empty0
299,ENR00595,ENC00018,bone_marrow,empty0,empty0
300,ENR00595,ENC00247,monocyte,empty0,empty0
301,ENR00595,ENC00318,hematopoietic_stem_cell,empty0,empty0
302,ENR00595,ENC00324,monoblast,empty0,empty0
303,ENR00595,ENC00319,osteoclast,empty0,empty0
304,ENR00598,ENC00074,lung,empty0,empty0
305,ENR00598,ENC00125,skin,empty0,empty0
306,ENR00598,ENC00222,keratinocyte,empty0,empty0
307,ENR00598,ENC00210,hair_follicle,empty0,empty0
308,ENR00600,ENC00287,T-lymphocyte,empty0,empty0
309,ENR00602,ENC00020,brain,empty0,empty0
310,ENR00602,ENC00112,placenta,empty0,empty0
311,ENR00608,ENC00292,killer_cell,empty0,empty0
312,ENR00608,ENC00288,helper_T_cell_Th1,empty0,empty0
313,ENR00611,ENC00219,eosinophil_granulocyte,empty0,empty0
314,ENR00611,ENC00251,basophil_granulocyte,empty0,empty0
315,ENR00612,ENC00563,dorsal_root_ganglion,empty0,empty0
316,ENR00613,ENC00563,dorsal_root_ganglion,empty0,empty0
317,ENR00614,ENC00093,osteoblast,ENH00165,interleukin 6
318,ENR00614,ENC00093,osteoblast,ENH00338,PGE2
319,ENR00614,ENC00287,T-lymphocyte,empty0,empty0
320,ENR00614,ENC00427,dendritic_cell_in_lymphoid_tissues_follicular,empty0,empty0
321,ENR00614,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
322,ENR00614,ENC00364,bronchial_epithelial_cell,empty0,empty0
323,ENR00614,ENC00233,B-lymphocyte,empty0,empty0
324,ENR00619,ENC00130,spleen,empty0,empty0
325,ENR00619,ENC00144,thymus,empty0,empty0
326,ENR00619,ENC00102,pancreas,empty0,empty0
327,ENR00619,ENC00122,skeleton_muscle,empty0,empty0
328,ENR00619,ENC00020,brain,empty0,empty0
329,ENR00619,ENC00048,heart,empty0,empty0
330,ENR00619,ENC00063,kidney,empty0,empty0
331,ENR00619,ENC00112,placenta,empty0,empty0
332,ENR00619,ENC00074,lung,empty0,empty0
333,ENR00619,ENC00247,monocyte,ENH00259,IL-12
334,ENR00619,ENC00247,monocyte,ENH00255,IL-12B
335,ENR00619,ENC00247,monocyte,ENH00254,IL-12A
336,ENR00619,ENC00247,monocyte,ENH00165,interleukin 6
337,ENR00619,ENC00287,T-lymphocyte,empty0,empty0
338,ENR00619,ENC00217,neutrophil_granulocyte,ENH00235,IL-8
339,ENR00619,ENC00233,B-lymphocyte,empty0,empty0
340,ENR00620,ENC00233,B-lymphocyte,empty0,empty0
341,ENR00621,ENC00247,monocyte,empty0,empty0
342,ENR00621,ENC00216,macrophage,empty0,empty0
343,ENR00621,ENC00222,keratinocyte,empty0,empty0
344,ENR00621,ENC00283,fibroblast,empty0,empty0
345,ENR00621,ENC00088,nerve,empty0,empty0
346,ENR00621,ENC00244,epithelial_cell,empty0,empty0
347,ENR00622,ENC00265,Purkinje_cell,empty0,empty0
348,ENR00622,ENC00266,granular_layer_of_cerebellar_cortex,empty0,empty0
349,ENR00628,ENC00292,killer_cell,empty0,empty0
350,ENR00628,ENC00287,T-lymphocyte,empty0,empty0
351,ENR00628,ENC00288,helper_T_cell_Th1,empty0,empty0
352,ENR00629,ENC00379,propria_mucosa_of_bronchus,empty0,empty0
353,ENR00629,ENC00287,T-lymphocyte,empty0,empty0
354,ENR00629,ENC00233,B-lymphocyte,empty0,empty0
355,ENR00632,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
356,ENR00633,ENC00361,hypothalamus,empty0,empty0
357,ENR00634,ENC00115,prostate,empty0,empty0
358,ENR00634,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
359,ENR00636,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
360,ENR00636,ENC00300,angioblast,empty0,empty0
361,ENR00636,ENC00074,lung,empty0,empty0
362,ENR00636,ENC00112,placenta,empty0,empty0
363,ENR00636,ENC00020,brain,empty0,empty0
364,ENR00636,ENC00063,kidney,empty0,empty0
365,ENR00636,ENC00429,sinusoidal_endothelial_cell,empty0,empty0
366,ENR00643,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
367,ENR00643,ENC00303,muscularis_of_uterus,empty0,empty0
368,ENR00643,ENC00013,platelet,empty0,empty0
369,ENR00643,ENC00424,lipocyte_of_liver,ENH00276,RANTES
370,ENR00643,ENC00429,sinusoidal_endothelial_cell,empty0,empty0
371,ENR00644,ENC00112,placenta,empty0,empty0
372,ENR00644,ENC00150,vascularendothelial_cell,empty0,empty0
373,ENR00645,ENC00093,osteoblast,empty0,empty0
374,ENR00645,ENC00007,adrenal_cortex,empty0,empty0
375,ENR00645,ENC00174,beta_cell_of_islet_of_Langerhans,empty0,empty0
376,ENR00645,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
377,ENR00645,ENC00216,macrophage,empty0,empty0
378,ENR00645,ENC00424,lipocyte_of_liver,empty0,empty0
379,ENR00645,ENC00063,kidney,empty0,empty0
380,ENR00645,ENC00249,hepatocyte,empty0,empty0
381,ENR00650,ENC00011,adrenal_medulla,empty0,empty0
382,ENR00651,ENC00130,spleen,empty0,empty0
383,ENR00651,ENC00306,lymph_node,empty0,empty0
384,ENR00651,ENC00308,appendix,empty0,empty0
385,ENR00651,ENC00233,B-lymphocyte,empty0,empty0
386,ENR00653,ENC00217,neutrophil_granulocyte,empty0,empty0
387,ENR00653,ENC00247,monocyte,empty0,empty0
388,ENR00653,ENC00292,killer_cell,empty0,empty0
389,ENR00654,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
390,ENR00655,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
391,ENR00655,ENC00247,monocyte,ENH00650,PAF
392,ENR00655,ENC00241,neutrophil_granulocyte,empty0,empty0
393,ENR00655,ENC00424,lipocyte_of_liver,empty0,empty0
394,ENR00655,ENC00449,mesangium,ENH00650,PAF
395,ENR00655,ENC00217,neutrophil_granulocyte,empty0,empty0
396,ENR00655,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
397,ENR00655,ENC00364,bronchial_epithelial_cell,empty0,empty0
398,ENR00659,ENC00025,paraventricular_nucleus_of_hypothalamus,ENH00122,TRH
399,ENR00659,ENC00145,thyroid_gland,empty0,empty0
400,ENR00659,ENC00074,lung,empty0,empty0
401,ENR00659,ENC00164,retina,empty0,empty0
402,ENR00659,ENC00053,pituitary_gland_of_diencephalon,empty0,empty0
403,ENR00659,ENC00250,chondrocyte,empty0,empty0
404,ENR00659,ENC00093,osteoblast,empty0,empty0
405,ENR00659,ENC00578,liver,empty0,empty0
406,ENR00659,ENC00249,hepatocyte,ENH00547,APOA5
407,ENR00659,ENC00216,macrophage,empty0,empty0
408,ENR00659,ENC00020,brain,empty0,empty0
409,ENR00659,ENC00599,internal_ear,empty0,empty0
410,ENR00662,ENC00063,kidney,empty0,empty0
411,ENR00662,ENC00259,cardiac_myocyte,empty0,empty0
412,ENR00662,ENC00213,epidermis,empty0,empty0
413,ENR00662,ENC00245,major_salivary_glands,empty0,empty0
414,ENR00662,ENC00050,hippocampus,empty0,empty0
415,ENR00662,ENC00262,cerebellum,empty0,empty0
416,ENR00662,ENC00216,macrophage,empty0,empty0
417,ENR00662,ENC00130,spleen,empty0,empty0
418,ENR00662,ENC00423,microglial_cell_in_central_nervous_system,empty0,empty0
419,ENR00662,ENC00244,epithelial_cell,empty0,empty0
420,ENR00663,ENC00115,prostate,empty0,empty0
421,ENR00663,ENC00143,theca_cell,empty0,empty0
422,ENR00663,ENC00044,granulosa_cell,empty0,empty0
423,ENR00663,ENC00211,eccrine_sweat_glands,empty0,empty0
424,ENR00663,ENC00212,sebaceous_glands,empty0,empty0
425,ENR00663,ENC00215,cell_of_apocrine_sweat_gland,empty0,empty0
426,ENR00663,ENC00214,growth_plate,empty0,empty0
427,ENR00663,ENC00213,epidermis,empty0,empty0
428,ENR00663,ENC00093,osteoblast,ENH00031,IGF-1
429,ENR00663,ENC00093,osteoblast,ENH00193,IGFBP-4
430,ENR00663,ENC00093,osteoblast,ENH00191,IGFBP-2
431,ENR00663,ENC00093,osteoblast,ENH00192,IGFBP-3
432,ENR00663,ENC00210,hair_follicle,empty0,empty0
433,ENR00663,ENC00007,adrenal_cortex,ENH00212,TGF-beta 1
434,ENR00663,ENC00578,liver,empty0,empty0
435,ENR00663,ENC00048,heart,empty0,empty0
436,ENR00663,ENC00122,skeleton_muscle,empty0,empty0
437,ENR00664,ENC00063,kidney,ENH00016,calcitriol
438,ENR00664,ENC00093,osteoblast,ENH00213,TGF-beta 2
439,ENR00664,ENC00093,osteoblast,ENH00409,RANKL
440,ENR00664,ENC00093,osteoblast,ENH00227,FGF-23
441,ENR00664,ENC00253,chief_cell_of_parathyroid_gland,ENH00107,PTH
442,ENR00664,ENC00318,hematopoietic_stem_cell,ENH00409,RANKL
443,ENR00664,ENC00249,hepatocyte,empty0,empty0
444,ENR00664,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
445,ENR00664,ENC00382,bone,ENH00227,FGF-23
446,ENR00664,ENC00216,macrophage,empty0,empty0
447,ENR00664,ENC00222,keratinocyte,ENH00712,cathelicidin
448,ENR00668,ENC00018,bone_marrow,empty0,empty0
449,ENR00668,ENC00429,sinusoidal_endothelial_cell,empty0,empty0
