,Endo_id,cell_id,cell_name,receptor_id,receptor
1204,ENH00358,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
1205,ENH00361,ENC00020,brain,empty0,empty0
1206,ENH00361,ENC00063,kidney,empty0,empty0
1207,ENH00361,ENC00048,heart,empty0,empty0
1208,ENH00361,ENC00122,skeleton_muscle,empty0,empty0
1209,ENH00361,ENC00140,testis,empty0,empty0
1210,ENH00361,ENC00132,stomach,empty0,empty0
1211,ENH00361,ENC00102,pancreas,empty0,empty0
1212,ENH00361,ENC00249,hepatocyte,ENR01005,transferrin receptor 2
1213,ENH00361,ENC00249,hepatocyte,ENR00864,IL-6R
1214,ENH00362,ENC00452,stromal_fibroblast,ENR00843,TLR4
1215,ENH00362,ENC00451,epithelial_cell_of_oviduct,empty0,empty0
1216,ENH00363,ENC00013,platelet,empty0,empty0
1217,ENH00363,ENC00248,leukocyte,empty0,empty0
1218,ENH00364,ENC00310,substantia_propria_of_cornea,empty0,empty0
1219,ENH00364,ENC00283,fibroblast,empty0,empty0
1220,ENH00365,ENC00074,lung,empty0,empty0
1221,ENH00365,ENC00310,substantia_propria_of_cornea,empty0,empty0
1222,ENH00365,ENC00311,corneal_endothelial_cell,empty0,empty0
1223,ENH00366,ENC00074,lung,empty0,empty0
1224,ENH00366,ENC00130,spleen,empty0,empty0
1225,ENH00366,ENC00184,colon,empty0,empty0
1226,ENH00366,ENC00048,heart,empty0,empty0
1227,ENH00366,ENC00020,brain,empty0,empty0
1228,ENH00366,ENC00112,placenta,empty0,empty0
1229,ENH00366,ENC00122,skeleton_muscle,empty0,empty0
1230,ENH00366,ENC00102,pancreas,empty0,empty0
1231,ENH00366,ENC00115,prostate,empty0,empty0
1232,ENH00366,ENC00127,small_intestine,empty0,empty0
1233,ENH00366,ENC00097,ovary,empty0,empty0
1234,ENH00366,ENC00310,substantia_propria_of_cornea,empty0,empty0
1235,ENH00366,ENC00311,corneal_endothelial_cell,empty0,empty0
1236,ENH00367,ENC00074,lung,empty0,empty0
1237,ENH00367,ENC00115,prostate,empty0,empty0
1238,ENH00367,ENC00063,kidney,empty0,empty0
1239,ENH00367,ENC00311,corneal_endothelial_cell,empty0,empty0
1240,ENH00367,ENC00143,theca_cell,empty0,empty0
1241,ENH00367,ENC00007,adrenal_cortex,empty0,empty0
1242,ENH00368,ENC00143,theca_cell,empty0,empty0
1243,ENH00369,ENC00063,kidney,empty0,empty0
1244,ENH00369,ENC00020,brain,empty0,empty0
1245,ENH00369,ENC00312,urinary_bladder,empty0,empty0
1246,ENH00369,ENC00310,substantia_propria_of_cornea,empty0,empty0
1247,ENH00369,ENC00311,corneal_endothelial_cell,empty0,empty0
1248,ENH00369,ENC00143,theca_cell,empty0,empty0
1249,ENH00371,ENC00310,substantia_propria_of_cornea,empty0,empty0
1250,ENH00371,ENC00330,articular_cartilage,empty0,empty0
1251,ENH00373,ENC00250,chondrocyte,empty0,empty0
1252,ENH00373,ENC00330,articular_cartilage,empty0,empty0
1253,ENH00374,ENC00119,Sertoli_cell,empty0,empty0
1254,ENH00379,ENC00007,adrenal_cortex,empty0,empty0
1255,ENH00379,ENC00262,cerebellum,empty0,empty0
1256,ENH00379,ENC00357,spinal_cord,empty0,empty0
1257,ENH00382,ENC00217,neutrophil_granulocyte,empty0,empty0
1258,ENH00382,ENC00249,hepatocyte,ENR00717,TNFR1
1259,ENH00382,ENC00249,hepatocyte,ENR00679,TNFR2
1260,ENH00383,ENC00311,corneal_endothelial_cell,empty0,empty0
1261,ENH00383,ENC00310,substantia_propria_of_cornea,empty0,empty0
1262,ENH00383,ENC00093,osteoblast,empty0,empty0
1263,ENH00383,ENC00096,osteoclast,empty0,empty0
1264,ENH00383,ENC00313,chondroblast,empty0,empty0
1265,ENH00384,ENC00222,keratinocyte,empty0,empty0
1266,ENH00384,ENC00130,spleen,empty0,empty0
1267,ENH00384,ENC00216,macrophage,empty0,empty0
1268,ENH00384,ENC00074,lung,empty0,empty0
1269,ENH00384,ENC00082,melanocyte,empty0,empty0
1270,ENH00384,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
1271,ENH00387,ENC00018,bone_marrow,empty0,empty0
1272,ENH00387,ENC00048,heart,empty0,empty0
1273,ENH00387,ENC00074,lung,empty0,empty0
1274,ENH00387,ENC00184,colon,empty0,empty0
1275,ENH00387,ENC00112,placenta,empty0,empty0
1276,ENH00387,ENC00140,testis,empty0,empty0
1277,ENH00387,ENC00307,tonsil,empty0,empty0
1278,ENH00388,ENC00063,kidney,empty0,empty0
1279,ENH00388,ENC00074,lung,empty0,empty0
1280,ENH00390,ENC00132,stomach,empty0,empty0
1281,ENH00390,ENC00130,spleen,empty0,empty0
1282,ENH00390,ENC00245,major_salivary_glands,empty0,empty0
1283,ENH00390,ENC00076,mammary_gland,empty0,empty0
1284,ENH00390,ENC00306,lymph_node,empty0,empty0
1285,ENH00390,ENC00308,appendix,empty0,empty0
1286,ENH00391,ENC00013,platelet,empty0,empty0
1287,ENH00393,ENC00009,adrenal_gland,empty0,empty0
1288,ENH00393,ENC00048,heart,empty0,empty0
1289,ENH00393,ENC00122,skeleton_muscle,empty0,empty0
1290,ENH00394,ENC00306,lymph_node,empty0,empty0
1291,ENH00394,ENC00308,appendix,empty0,empty0
1292,ENH00394,ENC00115,prostate,empty0,empty0
1293,ENH00394,ENC00140,testis,empty0,empty0
1294,ENH00394,ENC00127,small_intestine,empty0,empty0
1295,ENH00394,ENC00144,thymus,empty0,empty0
1296,ENH00394,ENC00184,colon,empty0,empty0
1297,ENH00395,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
1298,ENH00395,ENC00283,fibroblast,empty0,empty0
1299,ENH00395,ENC00216,macrophage,empty0,empty0
1300,ENH00395,ENC00074,lung,empty0,empty0
1301,ENH00395,ENC00128,smooth_muscle,empty0,empty0
1302,ENH00395,ENC00250,chondrocyte,empty0,empty0
1303,ENH00395,ENC00219,eosinophil_granulocyte,empty0,empty0
1304,ENH00395,ENC00005,adipose_tissue,empty0,empty0
1305,ENH00395,ENC00450,epithelial_cell_with_microvilli,ENR00717,TNFR1
1306,ENH00396,ENC00247,monocyte,empty0,empty0
1307,ENH00396,ENC00287,T-lymphocyte,empty0,empty0
1308,ENH00396,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
