,Endo_id,target_receptor,target_cell
3722,ENH00920,ENR00739,ENC00174
3723,ENH00920,ENR00737,ENC00020
3724,ENH00920,ENR00738,ENC00020
3725,ENH00920,ENR00920,ENC00020
3726,ENH00920,ENR00921,ENC00020
3727,ENH00920,ENR00739,ENC00020
3728,ENH00920,ENR00737,ENC00179
3729,ENH00920,ENR00738,ENC00179
3730,ENH00920,ENR00920,ENC00179
3731,ENH00920,ENR00739,ENC00179
3732,ENH00920,ENR00921,ENC00050
3733,ENH00920,ENR00737,ENC00063
3734,ENH00920,ENR00738,ENC00063
3735,ENH00920,ENR00921,ENC00074
3736,ENH00920,ENR00737,ENC00053
3737,ENH00920,ENR00738,ENC00053
3738,ENH00920,ENR00920,ENC00053
3739,ENH00920,ENR00739,ENC00053
3740,ENH00920,ENR00921,ENC00112
3741,ENH00920,ENR00737,ENC00132
3742,ENH00920,ENR00738,ENC00132
3743,ENH00920,ENR00920,ENC00132
3744,ENH00920,ENR00921,ENC00132
3745,ENH00920,ENR00739,ENC00132
3746,ENH00920,ENR00737,ENC00469
3747,ENH00922,ENR01339,ENC00174
3748,ENH00922,ENR01339,ENC00020
3749,ENH00922,ENR01339,ENC00360
3750,ENH00924,ENR01190,ENC00284
3751,ENH00924,ENR01190,ENC00020
3752,ENH00924,ENR01190,ENC00181
3753,ENH00924,ENR01190,ENC00487
3754,ENH00924,ENR01190,ENC00231
3755,ENH00924,ENR01190,ENC00050
3756,ENH00924,ENR01190,ENC00222
3757,ENH00924,ENR01190,ENC00074
3758,ENH00924,ENR01190,ENC00216
3759,ENH00924,ENR01190,ENC00247
3760,ENH00924,ENR01190,ENC00360
3761,ENH00924,ENR01190,ENC00217
3762,ENH00924,ENR01190,ENC00287
3763,ENH00924,ENR01190,ENC00246
3764,ENH00925,ENR01190,ENC00284
3765,ENH00925,ENR01190,ENC00020
3766,ENH00925,ENR01190,ENC00181
3767,ENH00925,ENR01190,ENC00487
3768,ENH00925,ENR01190,ENC00231
3769,ENH00925,ENR01190,ENC00050
3770,ENH00925,ENR01190,ENC00222
3771,ENH00925,ENR01190,ENC00074
3772,ENH00925,ENR01190,ENC00216
3773,ENH00925,ENR01190,ENC00247
3774,ENH00925,ENR01190,ENC00360
3775,ENH00925,ENR01190,ENC00217
3776,ENH00925,ENR01190,ENC00287
3777,ENH00925,ENR01190,ENC00246
3778,ENH00926,ENR01189,empty0
3779,ENH00928,ENR01191,ENC00263
3780,ENH00928,ENR01191,ENC00233
3781,ENH00928,ENR01192,ENC00233
3782,ENH00928,ENR01191,ENC00018
3783,ENH00928,ENR01191,ENC00020
3784,ENH00928,ENR01191,ENC00231
3785,ENH00928,ENR01191,ENC00318
3786,ENH00928,ENR01191,ENC00222
3787,ENH00928,ENR01192,ENC00276
3788,ENH00928,ENR01191,ENC00082
3789,ENH00928,ENR01191,ENC00521
3790,ENH00928,ENR01191,ENC00247
3791,ENH00928,ENR01191,ENC00360
3792,ENH00928,ENR01191,ENC00389
3793,ENH00928,ENR01191,ENC00287
3794,ENH00928,ENR01192,ENC00287
3795,ENH00928,ENR01192,ENC00293
3796,ENH00929,ENR00280,ENC00233
3797,ENH00929,ENR00274,ENC00233
3798,ENH00929,ENR00280,ENC00228
3799,ENH00929,ENR00274,ENC00228
3800,ENH00929,ENR00280,ENC00418
3801,ENH00929,ENR00274,ENC00216
3802,ENH00929,ENR00274,ENC00102
3803,ENH00929,ENR00274,ENC00536
3804,ENH00929,ENR00274,ENC00130
3805,ENH00929,ENR00280,ENC00287
3806,ENH00929,ENR00280,ENC00293
3807,ENH00929,ENR00280,ENC00307
3808,ENH00930,ENR00280,ENC00233
3809,ENH00930,ENR00280,ENC00228
3810,ENH00930,ENR00280,ENC00418
3811,ENH00930,ENR00280,ENC00287
3812,ENH00930,ENR00280,ENC00293
3813,ENH00930,ENR00280,ENC00307
3814,ENH00931,ENR01158,ENC00248
3815,ENH00931,ENR01158,ENC00276
3816,ENH00931,ENR01158,ENC00247
3817,ENH00931,ENR01158,ENC00217
3818,ENH00931,ENR01158,ENC00389
3819,ENH00933,ENR01194,ENC00248
3820,ENH00933,ENR01194,ENC00276
3821,ENH00933,ENR00047,ENC00216
3822,ENH00933,ENR01195,ENC00150
3823,ENH00933,ENR01193,ENC00150
3824,ENH00934,ENR01206,ENC00276
3825,ENH00935,ENR01190,ENC00284
3826,ENH00935,ENR01190,ENC00020
3827,ENH00935,ENR01190,ENC00181
3828,ENH00935,ENR01190,ENC00487
3829,ENH00935,ENR01190,ENC00231
3830,ENH00935,ENR01190,ENC00050
3831,ENH00935,ENR01190,ENC00222
3832,ENH00935,ENR01190,ENC00074
3833,ENH00935,ENR01190,ENC00216
3834,ENH00935,ENR01190,ENC00247
3835,ENH00935,ENR01190,ENC00360
3836,ENH00935,ENR01190,ENC00217
3837,ENH00935,ENR01190,ENC00287
3838,ENH00935,ENR01190,ENC00246
3839,ENH00936,ENR01190,ENC00284
3840,ENH00936,ENR01190,ENC00020
3841,ENH00936,ENR01190,ENC00181
3842,ENH00936,ENR01190,ENC00487
3843,ENH00936,ENR01190,ENC00231
3844,ENH00936,ENR01190,ENC00050
3845,ENH00936,ENR01190,ENC00222
3846,ENH00936,ENR01190,ENC00074
3847,ENH00936,ENR01190,ENC00216
3848,ENH00936,ENR01190,ENC00247
3849,ENH00936,ENR01190,ENC00360
3850,ENH00936,ENR01190,ENC00217
3851,ENH00936,ENR01190,ENC00287
3852,ENH00936,ENR01190,ENC00246
3853,ENH00938,ENR00918,ENC00306
3854,ENH00941,ENR01188,ENC00284
3855,ENH00941,ENR01188,ENC00174
3856,ENH00941,ENR01188,ENC00184
3857,ENH00941,ENR01188,ENC00365
3858,ENH00941,ENR01188,ENC00281
3859,ENH00941,ENR01188,ENC00200
3860,ENH00941,ENR01188,ENC00244
3861,ENH00941,ENR01188,ENC00004
3862,ENH00941,ENR01188,ENC00201
3863,ENH00941,ENR01188,ENC00280
3864,ENH00941,ENR01188,ENC00457
3865,ENH00941,ENR01188,ENC00361
3866,ENH00941,ENR01188,ENC00222
3867,ENH00941,ENR01188,ENC00063
3868,ENH00941,ENR01188,ENC00221
3869,ENH00941,ENR01188,ENC00349
3870,ENH00941,ENR01188,ENC00076
3871,ENH00941,ENR01188,ENC00247
3872,ENH00941,ENR01188,ENC00360
3873,ENH00941,ENR01188,ENC00096
3874,ENH00941,ENR01188,ENC00325
3875,ENH00941,ENR01188,ENC00102
3876,ENH00941,ENR01188,ENC00407
3877,ENH00941,ENR01188,ENC00381
3878,ENH00941,ENR01188,ENC00145
3879,ENH00941,ENR00996,empty0
3880,ENH00942,ENR01188,ENC00284
3881,ENH00942,ENR01188,ENC00174
3882,ENH00942,ENR01188,ENC00184
3883,ENH00942,ENR01188,ENC00365
3884,ENH00942,ENR01188,ENC00281
3885,ENH00942,ENR01188,ENC00200
3886,ENH00942,ENR01188,ENC00244
3887,ENH00942,ENR01188,ENC00004
3888,ENH00942,ENR01188,ENC00201
3889,ENH00942,ENR01188,ENC00280
3890,ENH00942,ENR01188,ENC00457
3891,ENH00942,ENR01188,ENC00361
3892,ENH00942,ENR01188,ENC00222
3893,ENH00942,ENR01188,ENC00063
3894,ENH00942,ENR01188,ENC00221
3895,ENH00942,ENR01188,ENC00349
3896,ENH00942,ENR01188,ENC00076
3897,ENH00942,ENR01188,ENC00247
3898,ENH00942,ENR01188,ENC00360
3899,ENH00942,ENR01188,ENC00096
3900,ENH00942,ENR01188,ENC00325
3901,ENH00942,ENR01188,ENC00102
3902,ENH00942,ENR01188,ENC00407
3903,ENH00942,ENR01188,ENC00381
3904,ENH00942,ENR01188,ENC00145
3905,ENH00943,ENR01282,ENC00020
3906,ENH00943,ENR01282,ENC00184
3907,ENH00943,ENR01282,ENC00231
3908,ENH00943,ENR01282,ENC00283
3909,ENH00943,ENR01282,ENC00063
3910,ENH00943,ENR01282,ENC00074
3911,ENH00943,ENR01282,ENC00216
3912,ENH00943,ENR01282,ENC00102
3913,ENH00943,ENR01282,ENC00112
3914,ENH00943,ENR01282,ENC00130
3915,ENH00943,ENR01282,ENC00144
3916,ENH00943,ENR00279,empty0
3917,ENH00944,ENR00277,ENC00284
3918,ENH00944,ENR00277,ENC00233
3919,ENH00944,ENR00277,ENC00251
3920,ENH00944,ENR00277,ENC00427
3921,ENH00944,ENR00277,ENC00535
3922,ENH00944,ENR00277,ENC00309
3923,ENH00944,ENR00277,ENC00276
3924,ENH00944,ENR00277,ENC00247
3925,ENH00944,ENR00277,ENC00397
3926,ENH00944,ENR00277,ENC00534
3927,ENH00944,ENR00277,ENC00130
3928,ENH00944,ENR00277,ENC00287
3929,ENH00944,ENR00277,ENC00293
3930,ENH00946,ENR01017,ENC00222
3931,ENH00946,ENR01017,ENC00074
3932,ENH00946,ENR01017,ENC00102
3933,ENH00948,ENR01007,ENC00137
3934,ENH00948,ENR01005,ENC00035
3935,ENH00948,ENR01007,ENC00249
3936,ENH00948,ENR01005,ENC00249
3937,ENH00948,ENR01005,ENC00013
3938,ENH00949,ENR01202,ENC00233
3939,ENH00949,ENR01202,ENC00248
3940,ENH00949,ENR01202,ENC00306
3941,ENH00949,ENR01202,ENC00247
3942,ENH00949,ENR01202,ENC00389
3943,ENH00949,ENR01202,ENC00130
3944,ENH00949,ENR01202,ENC00287
3945,ENH00950,ENR01202,ENC00233
3946,ENH00950,ENR01202,ENC00248
3947,ENH00950,ENR01202,ENC00306
3948,ENH00950,ENR01202,ENC00247
3949,ENH00950,ENR01202,ENC00389
3950,ENH00950,ENR01202,ENC00130
3951,ENH00950,ENR01202,ENC00287
3952,ENH00951,ENR01158,ENC00248
3953,ENH00951,ENR01158,ENC00276
3954,ENH00951,ENR01158,ENC00247
3955,ENH00951,ENR01158,ENC00217
3956,ENH00951,ENR01158,ENC00389
3957,ENH00952,ENR00265,ENC00233
3958,ENH00952,ENR00265,ENC00287
3959,ENH00952,ENR00265,ENC00293
3960,ENH00953,ENR01204,ENC00278
3961,ENH00962,ENR01304,empty0
3962,ENH00965,ENR00604,empty0
3963,ENH00976,ENR01209,ENC00020
3964,ENH00976,ENR01209,ENC00217
3965,ENH00976,ENR01209,ENC00112
3966,ENH00976,ENR01209,ENC00357
3967,ENH00976,ENR01209,ENC00144
3968,ENH00976,ENR01209,ENC00246
3969,ENH00976,ENR01166,empty0
3970,ENH00977,ENR01212,ENC00018
3971,ENH00977,ENR01212,ENC00020
3972,ENH00977,ENR01209,ENC00020
3973,ENH00977,ENR01210,ENC00020
3974,ENH00977,ENR01212,ENC00022
3975,ENH00977,ENR01212,ENC00076
3976,ENH00977,ENR01209,ENC00217
3977,ENH00977,ENR01212,ENC00097
3978,ENH00977,ENR01210,ENC00097
3979,ENH00977,ENR01209,ENC00112
3980,ENH00977,ENR01212,ENC00379
3981,ENH00977,ENR01212,ENC00122
3982,ENH00977,ENR01209,ENC00357
3983,ENH00977,ENR01210,ENC00357
3984,ENH00977,ENR01209,ENC00144
3985,ENH00977,ENR01209,ENC00246
3986,ENH00977,ENR01166,empty0
3987,ENH00978,ENR01212,ENC00018
3988,ENH00978,ENR01212,ENC00020
3989,ENH00978,ENR01212,ENC00022
3990,ENH00978,ENR01212,ENC00076
3991,ENH00978,ENR01212,ENC00097
3992,ENH00978,ENR01212,ENC00379
3993,ENH00978,ENR01212,ENC00122
3994,ENH00978,ENR01166,empty0
3995,ENH00979,ENR01209,ENC00020
3996,ENH00979,ENR01209,ENC00217
3997,ENH00979,ENR01209,ENC00112
3998,ENH00979,ENR01209,ENC00357
3999,ENH00979,ENR01209,ENC00144
4000,ENH00979,ENR01209,ENC00246
4001,ENH00979,ENR01166,empty0
4002,ENH00990,ENR00753,ENC00020
4003,ENH00990,ENR01051,ENC00184
4004,ENH00990,ENR01051,ENC00048
4005,ENH00990,ENR00753,ENC00048
4006,ENH00990,ENR00753,ENC00248
4007,ENH00990,ENR01053,ENC00248
4008,ENH00990,ENR01051,ENC00074
4009,ENH00990,ENR00753,ENC00418
4010,ENH00990,ENR01051,ENC00102
4011,ENH00990,ENR01051,ENC00389
4012,ENH00990,ENR01051,ENC00112
4013,ENH00990,ENR00753,ENC00122
4014,ENH00990,ENR01051,ENC00127
4015,ENH00990,ENR01051,ENC00130
4016,ENH00991,ENR00753,ENC00020
4017,ENH00991,ENR01051,ENC00184
4018,ENH00991,ENR01051,ENC00048
4019,ENH00991,ENR00753,ENC00048
4020,ENH00991,ENR00753,ENC00248
4021,ENH00991,ENR01053,ENC00248
4022,ENH00991,ENR01051,ENC00074
4023,ENH00991,ENR00753,ENC00418
4024,ENH00991,ENR01051,ENC00102
4025,ENH00991,ENR01051,ENC00389
4026,ENH00991,ENR01051,ENC00112
4027,ENH00991,ENR00753,ENC00122
4028,ENH00991,ENR01051,ENC00127
4029,ENH00991,ENR01051,ENC00130
4030,ENH00992,ENR00753,ENC00020
4031,ENH00992,ENR01051,ENC00184
4032,ENH00992,ENR01051,ENC00048
4033,ENH00992,ENR00753,ENC00048
4034,ENH00992,ENR00753,ENC00248
4035,ENH00992,ENR01053,ENC00248
4036,ENH00992,ENR01051,ENC00074
4037,ENH00992,ENR00753,ENC00418
4038,ENH00992,ENR01051,ENC00102
4039,ENH00992,ENR01051,ENC00389
4040,ENH00992,ENR01051,ENC00112
4041,ENH00992,ENR00753,ENC00122
4042,ENH00992,ENR01051,ENC00127
4043,ENH00992,ENR01051,ENC00130
4044,ENH00993,ENR00753,ENC00020
4045,ENH00993,ENR01051,ENC00184
4046,ENH00993,ENR01051,ENC00048
4047,ENH00993,ENR00753,ENC00048
4048,ENH00993,ENR00753,ENC00248
4049,ENH00993,ENR01053,ENC00248
4050,ENH00993,ENR01051,ENC00074
4051,ENH00993,ENR00753,ENC00418
4052,ENH00993,ENR01051,ENC00102
4053,ENH00993,ENR01051,ENC00389
4054,ENH00993,ENR01051,ENC00112
4055,ENH00993,ENR00753,ENC00122
4056,ENH00993,ENR01051,ENC00127
4057,ENH00993,ENR01051,ENC00130
4058,ENH00994,ENR00753,ENC00020
4059,ENH00994,ENR01051,ENC00184
4060,ENH00994,ENR01051,ENC00048
4061,ENH00994,ENR00753,ENC00048
4062,ENH00994,ENR00753,ENC00248
4063,ENH00994,ENR01053,ENC00248
4064,ENH00994,ENR01051,ENC00074
4065,ENH00994,ENR00753,ENC00418
4066,ENH00994,ENR01051,ENC00102
4067,ENH00994,ENR01051,ENC00389
4068,ENH00994,ENR01051,ENC00112
4069,ENH00994,ENR00753,ENC00122
4070,ENH00994,ENR01051,ENC00127
4071,ENH00994,ENR01051,ENC00130
4072,ENH00995,ENR00753,ENC00020
4073,ENH00995,ENR01051,ENC00184
4074,ENH00995,ENR01051,ENC00048
4075,ENH00995,ENR00753,ENC00048
4076,ENH00995,ENR00753,ENC00248
4077,ENH00995,ENR01053,ENC00248
4078,ENH00995,ENR01051,ENC00074
4079,ENH00995,ENR00753,ENC00418
4080,ENH00995,ENR01051,ENC00102
4081,ENH00995,ENR01051,ENC00389
4082,ENH00995,ENR01051,ENC00112
4083,ENH00995,ENR00753,ENC00122
4084,ENH00995,ENR01051,ENC00127
4085,ENH00995,ENR01051,ENC00130
4086,ENH00997,ENR00753,ENC00020
4087,ENH00997,ENR01051,ENC00184
4088,ENH00997,ENR01051,ENC00048
4089,ENH00997,ENR00753,ENC00048
4090,ENH00997,ENR00753,ENC00248
4091,ENH00997,ENR01053,ENC00248
4092,ENH00997,ENR01051,ENC00074
4093,ENH00997,ENR00753,ENC00418
4094,ENH00997,ENR01051,ENC00102
4095,ENH00997,ENR01051,ENC00389
4096,ENH00997,ENR01051,ENC00112
4097,ENH00997,ENR00753,ENC00122
4098,ENH00997,ENR01051,ENC00127
4099,ENH00997,ENR01051,ENC00130
4100,ENH00998,ENR00753,ENC00020
4101,ENH00998,ENR01051,ENC00184
4102,ENH00998,ENR01051,ENC00048
4103,ENH00998,ENR00753,ENC00048
4104,ENH00998,ENR00753,ENC00248
4105,ENH00998,ENR01053,ENC00248
4106,ENH00998,ENR01051,ENC00074
4107,ENH00998,ENR00753,ENC00418
4108,ENH00998,ENR01051,ENC00102
4109,ENH00998,ENR01051,ENC00389
4110,ENH00998,ENR01051,ENC00112
4111,ENH00998,ENR00753,ENC00122
4112,ENH00998,ENR01051,ENC00127
4113,ENH00998,ENR01051,ENC00130
4114,ENH00999,ENR00753,ENC00020
4115,ENH00999,ENR01051,ENC00184
4116,ENH00999,ENR01051,ENC00048
4117,ENH00999,ENR00753,ENC00048
4118,ENH00999,ENR00753,ENC00248
4119,ENH00999,ENR01053,ENC00248
4120,ENH00999,ENR01051,ENC00074
4121,ENH00999,ENR00753,ENC00418
4122,ENH00999,ENR01051,ENC00102
4123,ENH00999,ENR01051,ENC00389
4124,ENH00999,ENR01051,ENC00112
4125,ENH00999,ENR00753,ENC00122
4126,ENH00999,ENR01051,ENC00127
4127,ENH00999,ENR01051,ENC00130
4128,ENH01000,ENR00753,ENC00020
4129,ENH01000,ENR01051,ENC00184
4130,ENH01000,ENR01051,ENC00048
4131,ENH01000,ENR00753,ENC00048
4132,ENH01000,ENR00753,ENC00248
4133,ENH01000,ENR01053,ENC00248
4134,ENH01000,ENR01051,ENC00074
4135,ENH01000,ENR00753,ENC00418
4136,ENH01000,ENR01051,ENC00102
4137,ENH01000,ENR01051,ENC00389
4138,ENH01000,ENR01051,ENC00112
4139,ENH01000,ENR00753,ENC00122
4140,ENH01000,ENR01051,ENC00127
4141,ENH01000,ENR01051,ENC00130
4142,ENH01001,ENR01053,ENC00248
4143,ENH01003,ENR01051,ENC00184
4144,ENH01003,ENR01051,ENC00048
4145,ENH01003,ENR01051,ENC00074
4146,ENH01003,ENR01216,ENC00074
4147,ENH01003,ENR01216,ENC00247
4148,ENH01003,ENR01216,ENC00217
4149,ENH01003,ENR01051,ENC00102
4150,ENH01003,ENR01051,ENC00389
4151,ENH01003,ENR01051,ENC00112
4152,ENH01003,ENR01051,ENC00127
4153,ENH01003,ENR01051,ENC00130
4154,ENH01004,ENR01051,ENC00184
4155,ENH01004,ENR01051,ENC00048
4156,ENH01004,ENR01051,ENC00074
4157,ENH01004,ENR01051,ENC00102
4158,ENH01004,ENR01051,ENC00389
4159,ENH01004,ENR01051,ENC00112
4160,ENH01004,ENR01051,ENC00127
4161,ENH01004,ENR01051,ENC00130
4162,ENH01007,ENR00061,ENC00600
4163,ENH01007,ENR00061,ENC00217
4164,ENH01007,ENR00061,ENC00093
4165,ENH01007,ENR00960,ENC00093
4166,ENH01021,ENR00730,ENC00174
4167,ENH01021,ENR00730,ENC00063
4168,ENH01021,ENR00730,ENC00247
4169,ENH01021,ENR00730,ENC00093
4170,ENH01021,ENR00730,ENC00096
4171,ENH01021,ENR00730,ENC00112
4172,ENH01021,ENR00730,ENC00127
4173,ENH01021,ENR00730,ENC00246
4174,ENH01043,ENR01090,ENC00250
4175,ENH01043,ENR01090,ENC00228
4176,ENH01043,ENR01090,ENC00600
4177,ENH01043,ENR01090,ENC00216
4178,ENH01045,ENR01218,ENC00219
4179,ENH01045,ENR01218,ENC00063
4180,ENH01045,ENR01218,ENC00074
4181,ENH01045,ENR01218,ENC00217
4182,ENH01047,ENR01218,ENC00219
4183,ENH01047,ENR01218,ENC00063
4184,ENH01047,ENR01218,ENC00074
4185,ENH01047,ENR01218,ENC00217
4186,ENH01052,ENR00825,ENC00009
4187,ENH01052,ENR00825,ENC00267
4188,ENH01052,ENR00825,ENC00262
4189,ENH01052,ENR00825,ENC00487
4190,ENH01052,ENR00825,ENC00048
4191,ENH01052,ENR00825,ENC00050
4192,ENH01052,ENR00826,ENC00248
4193,ENH01052,ENR00825,ENC00074
4194,ENH01052,ENR00825,ENC00557
4195,ENH01052,ENR00825,ENC00552
4196,ENH01052,ENR00825,ENC00553
4197,ENH01052,ENR00825,ENC00357
4198,ENH01052,ENR00825,ENC00312
4199,ENH01053,ENR01221,ENC00284
4200,ENH01053,ENR01222,ENC00284
4201,ENH01053,ENR01221,ENC00549
4202,ENH01053,ENR01223,ENC00050
4203,ENH01053,ENR01221,ENC00472
4204,ENH01053,ENR01224,ENC00265
4205,ENH01053,ENR01223,ENC00271
4206,ENH01053,ENR01223,ENC00134
4207,ENH01054,ENR01221,ENC00284
4208,ENH01054,ENR01222,ENC00284
4209,ENH01054,ENR01221,ENC00549
4210,ENH01054,ENR01223,ENC00050
4211,ENH01054,ENR01221,ENC00472
4212,ENH01054,ENR01224,ENC00265
4213,ENH01054,ENR01223,ENC00271
4214,ENH01054,ENR01225,ENC00164
4215,ENH01054,ENR01223,ENC00134
4216,ENH01055,ENR01221,ENC00284
4217,ENH01055,ENR01222,ENC00284
4218,ENH01055,ENR01221,ENC00549
4219,ENH01055,ENR01223,ENC00050
4220,ENH01055,ENR01221,ENC00472
4221,ENH01055,ENR01224,ENC00265
4222,ENH01055,ENR01223,ENC00271
4223,ENH01055,ENR01223,ENC00134
4224,ENH01063,ENR01226,empty0
4225,ENH01074,ENR00851,ENC00020
4226,ENH01074,ENR00999,ENC00250
4227,ENH01074,ENR00999,ENC00318
4228,ENH01074,ENR00999,ENC00063
4229,ENH01074,ENR00851,ENC00074
4230,ENH01074,ENR00851,ENC00276
4231,ENH01074,ENR00851,ENC00247
4232,ENH01074,ENR00851,ENC00217
4233,ENH01074,ENR00999,ENC00093
4234,ENH01074,ENR00999,ENC00096
4235,ENH01074,ENR00851,ENC00102
4236,ENH01074,ENR00851,ENC00112
4237,ENH01074,ENR00999,ENC00320
4238,ENH01074,ENR00851,ENC00140
4239,ENH01076,ENR00928,ENC00027
4240,ENH01076,ENR00928,ENC00050
4241,ENH01076,ENR00928,ENC00063
4242,ENH01076,ENR00928,ENC00025
4243,ENH01076,ENR00928,ENC00026
4244,ENH01081,ENR00825,ENC00009
4245,ENH01081,ENR00825,ENC00267
4246,ENH01081,ENR00825,ENC00262
4247,ENH01081,ENR00825,ENC00487
4248,ENH01081,ENR00825,ENC00048
4249,ENH01081,ENR00825,ENC00050
4250,ENH01081,ENR00826,ENC00248
4251,ENH01081,ENR00825,ENC00074
4252,ENH01081,ENR00825,ENC00557
4253,ENH01081,ENR00825,ENC00552
4254,ENH01081,ENR00825,ENC00553
4255,ENH01081,ENR00825,ENC00357
4256,ENH01081,ENR00825,ENC00312
4257,ENH01082,ENR00825,ENC00009
4258,ENH01082,ENR00825,ENC00267
4259,ENH01082,ENR00825,ENC00262
4260,ENH01082,ENR00825,ENC00487
4261,ENH01082,ENR00825,ENC00048
4262,ENH01082,ENR00825,ENC00050
4263,ENH01082,ENR00826,ENC00248
4264,ENH01082,ENR00825,ENC00074
4265,ENH01082,ENR00825,ENC00557
4266,ENH01082,ENR00825,ENC00552
4267,ENH01082,ENR00825,ENC00553
4268,ENH01082,ENR00825,ENC00357
4269,ENH01082,ENR00825,ENC00312
4270,ENH01083,ENR00825,ENC00009
4271,ENH01083,ENR00825,ENC00267
4272,ENH01083,ENR00825,ENC00262
4273,ENH01083,ENR00825,ENC00487
4274,ENH01083,ENR00825,ENC00048
4275,ENH01083,ENR00825,ENC00050
4276,ENH01083,ENR00826,ENC00248
4277,ENH01083,ENR00825,ENC00074
4278,ENH01083,ENR00825,ENC00557
4279,ENH01083,ENR00825,ENC00552
4280,ENH01083,ENR00825,ENC00553
4281,ENH01083,ENR00825,ENC00357
4282,ENH01083,ENR00825,ENC00312
4283,ENH01085,ENR01246,empty0
4284,ENH01086,ENR01246,empty0
4285,ENH01089,ENR00590,ENC00364
4286,ENH01089,ENR00590,ENC00438
4287,ENH01089,ENR00590,ENC00228
4288,ENH01089,ENR00590,ENC00450
4289,ENH01089,ENR00590,ENC00074
4290,ENH01089,ENR00590,ENC00306
4291,ENH01089,ENR00590,ENC00216
4292,ENH01089,ENR00590,ENC00247
4293,ENH01089,ENR00590,ENC00217
4294,ENH01089,ENR00590,ENC00130
4295,ENH01089,ENR00590,ENC00307
4296,ENH01108,ENR00689,ENC00251
4297,ENH01108,ENR00689,ENC00288
4298,ENH01108,ENR00689,ENC00013
4299,ENH01108,ENR00689,ENC00287
4300,ENH01108,ENR00689,ENC00144
4301,ENH01113,ENR01265,ENC00182
4302,ENH01113,ENR00756,ENC00284
4303,ENH01113,ENR00758,ENC00284
4304,ENH01113,ENR00756,ENC00020
4305,ENH01113,ENR01265,ENC00020
4306,ENH01113,ENR01321,ENC00020
4307,ENH01113,ENR00756,ENC00022
4308,ENH01113,ENR00756,ENC00027
4309,ENH01113,ENR00756,ENC00184
4310,ENH01113,ENR01321,ENC00184
4311,ENH01113,ENR01326,ENC00184
4312,ENH01113,ENR00756,ENC00231
4313,ENH01113,ENR00758,ENC00231
4314,ENH01113,ENR01265,ENC00231
4315,ENH01113,ENR00758,ENC00031
4316,ENH01113,ENR01265,ENC00228
4317,ENH01113,ENR00756,ENC00365
4318,ENH01113,ENR00758,ENC00365
4319,ENH01113,ENR00756,ENC00575
4320,ENH01113,ENR00758,ENC00575
4321,ENH01113,ENR00756,ENC00283
4322,ENH01113,ENR01265,ENC00275
4323,ENH01113,ENR00756,ENC00210
4324,ENH01113,ENR00758,ENC00210
4325,ENH01113,ENR01265,ENC00210
4326,ENH01113,ENR01296,ENC00210
4327,ENH01113,ENR00756,ENC00048
4328,ENH01113,ENR01265,ENC00048
4329,ENH01113,ENR01321,ENC00048
4330,ENH01113,ENR01326,ENC00048
4331,ENH01113,ENR00756,ENC00050
4332,ENH01113,ENR01265,ENC00050
4333,ENH01113,ENR00756,ENC00063
4334,ENH01113,ENR00758,ENC00063
4335,ENH01113,ENR01265,ENC00063
4336,ENH01113,ENR01321,ENC00063
4337,ENH01113,ENR00758,ENC00248
4338,ENH01113,ENR01326,ENC00578
4339,ENH01113,ENR00756,ENC00074
4340,ENH01113,ENR00758,ENC00074
4341,ENH01113,ENR01265,ENC00074
4342,ENH01113,ENR01326,ENC00074
4343,ENH01113,ENR00758,ENC00276
4344,ENH01113,ENR00756,ENC00423
4345,ENH01113,ENR01265,ENC00423
4346,ENH01113,ENR01265,ENC00518
4347,ENH01113,ENR00756,ENC00171
4348,ENH01113,ENR00756,ENC00088
4349,ENH01113,ENR00756,ENC00360
4350,ENH01113,ENR00758,ENC00360
4351,ENH01113,ENR01265,ENC00360
4352,ENH01113,ENR00756,ENC00472
4353,ENH01113,ENR01265,ENC00472
4354,ENH01113,ENR00756,ENC00093
4355,ENH01113,ENR00756,ENC00097
4356,ENH01113,ENR00758,ENC00097
4357,ENH01113,ENR01265,ENC00097
4358,ENH01113,ENR01321,ENC00097
4359,ENH01113,ENR00756,ENC00102
4360,ENH01113,ENR00758,ENC00102
4361,ENH01113,ENR01265,ENC00102
4362,ENH01113,ENR01321,ENC00102
4363,ENH01113,ENR00758,ENC00389
4364,ENH01113,ENR01296,ENC00389
4365,ENH01113,ENR00756,ENC00112
4366,ENH01113,ENR01326,ENC00112
4367,ENH01113,ENR00756,ENC00013
4368,ENH01113,ENR01265,ENC00013
4369,ENH01113,ENR00756,ENC00542
4370,ENH01113,ENR00756,ENC00115
4371,ENH01113,ENR00758,ENC00115
4372,ENH01113,ENR01265,ENC00115
4373,ENH01113,ENR01321,ENC00115
4374,ENH01113,ENR00756,ENC00419
4375,ENH01113,ENR00758,ENC00419
4376,ENH01113,ENR00756,ENC00122
4377,ENH01113,ENR01321,ENC00122
4378,ENH01113,ENR01296,ENC00125
4379,ENH01113,ENR00756,ENC00127
4380,ENH01113,ENR01265,ENC00127
4381,ENH01113,ENR01321,ENC00127
4382,ENH01113,ENR01326,ENC00127
4383,ENH01113,ENR00756,ENC00152
4384,ENH01113,ENR00758,ENC00152
4385,ENH01113,ENR00756,ENC00130
4386,ENH01113,ENR00758,ENC00130
4387,ENH01113,ENR01321,ENC00130
